crash_date,traffic_control_device,weather_condition,lighting_condition,first_crash_type,trafficway_type,alignment,roadway_surface_cond,road_defect,crash_type,intersection_related_i,damage,prim_contributory_cause,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,crash_hour,crash_day_of_week,crash_month
72197,15,2,3,17,8,3,0,1,0,1,2,23,2,3,5.0,0.0,0.0,3.0,2.0,0.0,11,5,6
50527,16,2,3,15,8,3,0,1,1,1,2,14,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,3,4
151860,15,11,5,0,18,3,5,5,0,1,2,26,2,4,1.0,0.0,0.0,0.0,1.0,5.0,21,2,10
187383,16,2,1,17,8,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,4.0,22,4,12
77945,16,2,1,17,6,3,0,1,0,1,2,36,2,3,1.0,0.0,0.0,1.0,0.0,5.0,22,7,6
120394,16,2,3,0,6,3,0,1,0,1,2,6,2,3,1.0,0.0,0.0,1.0,0.0,2.0,9,5,8
111443,16,2,3,10,8,3,0,1,0,1,2,19,2,4,1.0,0.0,0.0,0.0,1.0,2.0,17,3,8
136926,16,2,3,3,8,3,0,1,0,1,0,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,6,9
74912,16,2,3,17,15,3,0,1,0,1,2,36,3,2,0.0,0.0,0.0,0.0,0.0,3.0,17,5,6
63287,16,7,1,15,2,3,6,1,0,1,1,17,2,3,1.0,0.0,0.0,1.0,0.0,1.0,1,6,5
47067,16,3,1,9,6,3,0,1,0,1,0,38,2,3,1.0,0.0,0.0,1.0,0.0,1.0,19,5,4
175657,15,2,0,7,10,3,0,1,1,1,2,36,3,2,0.0,0.0,0.0,0.0,0.0,2.0,22,7,12
132820,16,2,2,17,6,3,0,1,0,1,1,18,2,3,1.0,0.0,0.0,1.0,0.0,3.0,5,5,9
25032,16,2,1,15,8,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,18,2,2
53096,4,2,3,17,8,3,0,1,0,0,2,23,2,2,0.0,0.0,0.0,0.0,0.0,4.0,16,5,4
140918,16,2,3,10,10,3,0,1,1,1,2,21,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,6,10
18183,4,2,1,8,10,3,0,1,1,1,0,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,5,3,2
73599,15,2,3,0,8,3,0,5,0,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,6,6
24327,4,2,3,17,2,3,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,4.0,14,2,2
70536,16,2,3,17,2,3,0,1,1,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,2,5
78458,15,2,3,0,8,3,0,1,0,1,2,18,2,4,2.0,0.0,0.0,0.0,2.0,4.0,14,1,6
12893,16,3,3,17,6,3,5,1,1,1,2,22,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,6,1
160302,15,2,1,0,8,3,0,5,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,5,11
39298,16,2,3,0,3,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,6,3
170438,16,7,3,17,8,3,6,1,1,1,2,22,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,7,11
148894,16,2,3,8,8,3,0,1,1,1,0,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,4,10
181346,16,2,1,10,2,3,0,1,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,1,12
140825,4,2,3,0,6,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,5,10
166036,4,2,1,17,2,3,0,1,1,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,2,11
103411,16,2,1,17,10,3,0,1,1,1,1,22,2,2,0.0,0.0,0.0,0.0,0.0,2.0,4,1,7
169144,16,2,3,17,8,3,0,1,0,1,2,6,2,4,4.0,0.0,0.0,0.0,4.0,0.0,13,7,11
171791,16,7,1,10,3,3,6,1,0,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,3.0,18,7,11
91443,16,2,3,0,11,3,0,1,0,1,2,3,2,4,1.0,0.0,0.0,0.0,1.0,1.0,5,7,7
94599,4,2,4,8,8,3,0,1,0,1,2,18,2,1,1.0,0.0,1.0,0.0,0.0,1.0,19,7,7
101508,16,2,3,9,15,3,0,1,0,1,0,18,2,0,1.0,1.0,0.0,0.0,0.0,1.0,19,2,7
119799,4,2,3,17,15,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,4,8
144246,15,2,3,0,2,3,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,12,7,10
175392,16,2,1,9,6,3,5,5,0,1,0,17,2,4,1.0,0.0,0.0,0.0,1.0,1.0,19,6,12
118285,4,7,3,17,2,3,6,1,1,1,2,21,2,2,0.0,0.0,0.0,0.0,0.0,4.0,17,2,8
183836,15,2,1,0,6,3,0,1,0,1,2,36,4,2,0.0,0.0,0.0,0.0,0.0,2.0,1,2,12
104756,15,7,1,2,8,3,6,1,0,1,2,36,1,2,0.0,0.0,0.0,0.0,0.0,1.0,3,1,8
35246,15,2,3,0,2,3,0,1,0,1,2,5,2,3,1.0,0.0,0.0,1.0,0.0,2.0,14,6,3
128533,16,2,3,2,8,3,0,1,1,1,2,24,1,2,0.0,0.0,0.0,0.0,0.0,1.0,19,1,9
85176,16,2,1,0,8,3,0,1,0,1,2,36,2,3,3.0,0.0,0.0,2.0,1.0,0.0,21,3,6
153794,4,2,3,0,8,3,0,3,1,1,2,26,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,7,10
24181,16,2,3,15,8,3,0,1,1,1,0,23,2,2,0.0,0.0,0.0,0.0,0.0,3.0,11,5,2
177341,16,2,3,10,2,3,0,1,1,1,1,21,2,2,0.0,0.0,0.0,0.0,0.0,3.0,12,3,12
107630,16,2,0,17,6,3,0,1,0,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,4.0,21,2,8
67714,16,2,3,17,2,3,0,1,1,1,0,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,5,5
126777,4,3,3,10,2,3,0,1,0,1,2,36,2,3,1.0,0.0,0.0,1.0,0.0,1.0,9,5,9
53747,16,2,3,17,8,3,0,1,0,1,2,36,4,1,1.0,0.0,1.0,0.0,0.0,6.0,18,2,4
147918,15,7,1,0,6,3,6,1,0,1,2,39,2,3,1.0,0.0,0.0,1.0,0.0,2.0,23,4,10
36489,16,7,3,17,6,3,6,1,1,1,1,6,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,5,3
104239,15,2,3,10,6,3,0,5,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,3.0,14,1,8
102315,16,2,1,0,6,3,0,1,0,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,5.0,20,1,7
123641,16,2,3,17,6,3,0,1,1,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,3,9
44346,15,2,3,17,15,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,3,4
81047,16,2,3,9,6,3,0,1,0,1,0,24,2,3,1.0,0.0,0.0,1.0,0.0,1.0,16,3,6
128592,16,2,1,17,2,3,0,1,0,1,2,36,2,4,1.0,0.0,0.0,0.0,1.0,1.0,20,3,9
142914,15,7,3,0,8,3,6,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,4,10
91654,15,2,3,0,8,3,0,1,0,1,2,3,2,3,2.0,0.0,0.0,2.0,0.0,2.0,12,4,7
158425,16,2,3,0,6,3,0,1,0,1,2,6,2,3,2.0,0.0,0.0,2.0,0.0,1.0,6,7,11
133914,16,7,4,15,8,3,6,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,22,6,9
36256,16,2,1,15,10,3,0,1,1,1,1,22,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,6,3
123870,16,2,3,17,2,3,0,1,0,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,5,9
151876,17,2,0,0,6,3,5,1,0,1,2,5,3,2,0.0,0.0,0.0,0.0,0.0,4.0,11,2,10
22631,15,2,3,10,2,3,6,5,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,7,2
90080,15,2,3,0,6,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,11,1,7
89287,16,2,3,0,6,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,4,7
116307,15,2,3,17,6,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,7,8
165008,15,2,3,0,6,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,4.0,9,3,11
186236,17,2,1,17,15,3,0,5,1,1,2,23,2,2,0.0,0.0,0.0,0.0,0.0,4.0,16,7,12
95198,16,7,3,17,6,3,6,1,1,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,18,4,7
48377,17,2,3,17,6,3,0,5,0,1,2,24,3,3,1.0,0.0,0.0,1.0,0.0,3.0,13,6,4
101983,16,2,1,15,2,3,0,1,1,1,0,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,1,7
173283,16,2,1,0,2,3,0,1,0,1,2,18,2,3,2.0,0.0,0.0,2.0,0.0,1.0,18,1,12
144659,16,2,4,17,8,3,0,1,1,1,0,24,2,2,0.0,0.0,0.0,0.0,0.0,3.0,17,6,10
20747,4,10,3,3,8,3,4,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,5,2
149384,15,2,3,10,3,3,0,5,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,4,10
126135,15,2,3,17,2,3,0,1,1,1,2,26,2,2,0.0,0.0,0.0,0.0,0.0,6.0,6,3,9
20361,16,2,4,10,8,4,0,1,1,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,3.0,17,6,2
115419,16,2,3,15,8,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,15,2,8
107777,16,2,1,0,3,3,0,1,0,1,2,6,2,3,1.0,0.0,0.0,1.0,0.0,4.0,2,4,8
109935,16,2,1,17,1,3,0,1,1,0,2,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,22,1,8
98665,16,2,3,0,2,3,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,4.0,16,1,7
74673,15,2,1,17,8,3,0,1,0,1,2,18,2,1,1.0,0.0,1.0,0.0,0.0,2.0,1,1,6
49817,15,3,3,0,6,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,4,4
76185,16,2,1,0,8,3,0,1,1,1,0,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,1,6
20379,16,10,1,0,6,3,6,1,0,1,2,3,2,2,0.0,0.0,0.0,0.0,0.0,3.0,20,6,2
141716,15,2,3,0,2,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,5.0,11,1,10
77667,15,2,3,0,8,3,0,5,0,1,2,36,2,3,1.0,0.0,0.0,1.0,0.0,2.0,17,3,6
14489,16,10,3,15,2,3,4,1,1,1,0,23,2,2,0.0,0.0,0.0,0.0,0.0,7.0,15,2,1
183027,16,2,1,9,2,3,0,1,0,1,2,18,3,3,2.0,0.0,0.0,2.0,0.0,1.0,0,1,12
111023,16,2,3,0,8,3,0,1,0,1,2,6,3,3,2.0,0.0,0.0,2.0,0.0,0.0,5,4,8
155886,16,2,2,10,2,3,1,1,1,1,2,30,2,2,0.0,0.0,0.0,0.0,0.0,2.0,6,6,11
6035,15,2,3,0,11,3,0,5,0,1,2,5,2,4,3.0,0.0,0.0,0.0,3.0,1.0,15,7,1
17317,16,2,3,10,3,2,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,2,2
10015,16,10,1,2,5,3,4,5,1,1,0,17,1,2,0.0,0.0,0.0,0.0,0.0,2.0,0,7,1
52155,16,2,3,17,8,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,2,4
102191,4,2,3,17,6,3,0,5,0,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,13,6,7
86945,4,2,3,7,8,3,0,1,1,0,0,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,8,2,6
102849,16,7,3,17,8,3,6,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,2,7
45586,16,7,3,17,2,3,6,1,0,1,2,11,3,4,1.0,0.0,0.0,0.0,1.0,2.0,9,5,4
115199,16,2,3,17,8,3,0,5,1,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,4,8
53733,15,2,4,0,6,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,4,2,4
81121,16,2,3,15,8,3,0,1,1,1,0,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,5,5,6
43404,15,2,3,0,2,3,0,1,0,1,2,30,3,2,0.0,0.0,0.0,0.0,0.0,2.0,6,7,4
162221,16,2,3,0,8,3,0,1,0,1,2,6,2,2,0.0,0.0,0.0,0.0,0.0,3.0,7,6,11
71785,16,2,3,15,8,4,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,6,5,6
159176,16,2,1,17,10,3,0,1,1,1,0,24,3,2,0.0,0.0,0.0,0.0,0.0,5.0,23,7,11
47233,16,2,4,17,8,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,6,6,4
147385,15,2,3,17,6,3,0,1,1,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,6,5,10
22080,15,10,0,0,8,3,4,5,1,1,1,38,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,3,2
170276,16,10,3,0,1,3,6,1,0,1,1,6,2,3,1.0,0.0,0.0,1.0,0.0,1.0,11,3,11
183822,16,2,3,10,8,3,0,1,0,0,1,19,2,1,1.0,0.0,1.0,0.0,0.0,2.0,11,7,12
5723,16,2,3,0,8,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,3,1
77615,16,2,3,10,3,3,0,5,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,2,6
137374,18,2,3,9,8,3,0,1,0,1,0,18,2,1,1.0,0.0,1.0,0.0,0.0,1.0,15,6,9
129820,16,7,1,0,10,3,6,1,0,1,2,3,3,2,0.0,0.0,0.0,0.0,0.0,3.0,20,6,9
125132,4,2,1,17,6,3,0,1,0,1,2,6,2,2,0.0,0.0,0.0,0.0,0.0,2.0,22,2,9
23185,16,2,3,17,19,3,0,1,0,1,2,17,2,3,2.0,0.0,0.0,2.0,0.0,0.0,13,3,2
185157,16,2,1,15,6,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,2,12
149534,16,2,3,17,6,3,0,5,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,6,10
79424,15,2,3,10,8,2,0,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,6,6
176151,16,2,0,10,10,3,0,1,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,1,12
54857,16,2,3,17,2,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,5,4
27184,4,2,4,17,8,3,0,1,1,1,1,37,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,7,2
12704,15,2,1,17,6,3,0,1,1,1,2,21,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,4,1
22533,15,2,3,0,10,3,4,1,1,1,2,5,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,4,2
76473,16,2,3,15,6,3,0,1,1,1,2,22,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,1,6
79523,16,2,1,10,2,3,0,5,0,1,2,19,2,4,1.0,0.0,0.0,0.0,1.0,5.0,22,7,6
123007,16,2,3,0,2,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,7,7,9
46105,16,2,3,10,8,3,0,1,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,7,4
149769,16,2,3,9,2,3,0,1,0,1,0,36,2,4,1.0,0.0,0.0,0.0,1.0,1.0,13,1,10
176369,16,2,3,17,6,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,6,12
67299,4,3,3,7,0,3,0,1,1,1,0,36,2,2,0.0,0.0,0.0,0.0,0.0,1.0,19,7,5
153390,15,2,1,0,8,3,0,1,1,1,2,5,2,2,0.0,0.0,0.0,0.0,0.0,3.0,19,6,10
62660,15,7,3,0,8,3,6,1,1,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,5.0,17,2,5
137871,16,2,3,15,8,3,0,1,1,1,2,22,2,2,0.0,0.0,0.0,0.0,0.0,3.0,15,6,10
137587,16,2,3,15,6,3,0,5,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,23,2,9
114473,16,2,0,8,8,3,0,1,0,1,0,11,2,3,1.0,0.0,0.0,1.0,0.0,1.0,10,1,8
166419,16,2,2,15,6,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,3,11
8555,16,2,3,0,6,3,5,1,0,1,2,6,2,4,1.0,0.0,0.0,0.0,1.0,2.0,15,6,1
29499,16,2,3,10,2,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,6,3
158853,16,2,3,10,8,3,0,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,6,11
145470,16,2,3,10,8,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,5,10
79184,17,11,5,17,5,3,5,5,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,4,6
16686,4,2,3,17,8,3,6,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,6,2
89765,15,2,3,10,6,3,0,5,1,0,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,3,7
153231,17,3,3,15,1,3,6,1,1,1,1,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,6,10
70378,4,2,3,9,6,3,0,1,0,1,2,26,2,3,1.0,0.0,0.0,1.0,0.0,1.0,11,6,5
43597,16,7,3,17,6,3,6,1,1,1,2,36,3,2,0.0,0.0,0.0,0.0,0.0,3.0,11,4,4
70012,16,2,1,17,6,3,0,5,0,1,2,24,3,3,11.0,0.0,0.0,6.0,5.0,0.0,23,7,5
144764,15,2,1,0,11,3,0,5,0,1,2,5,2,2,0.0,0.0,0.0,0.0,0.0,3.0,23,7,10
41096,15,2,3,10,2,3,0,1,0,0,2,30,2,4,2.0,0.0,0.0,0.0,2.0,1.0,7,6,3
53869,16,2,3,17,6,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,4,4
25111,16,7,4,17,8,3,6,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,4,2
4514,16,2,3,0,8,2,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,5,1
116286,15,2,1,0,11,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,1,7,8
28580,16,2,3,0,2,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,12,3,3
106103,16,2,3,0,6,3,0,1,0,1,2,36,2,4,1.0,0.0,0.0,0.0,1.0,1.0,19,1,8
8015,16,2,2,0,8,3,0,5,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,5,1
174900,8,2,3,0,8,3,0,5,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,1,12
183882,16,2,3,17,5,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,12,2,12
18467,16,2,2,14,3,3,6,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,4,7,2
168567,15,2,1,0,10,3,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,3,7,11
123323,4,2,3,0,8,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,4,9
120071,16,2,3,17,8,3,0,1,1,1,1,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,6,8
135301,15,2,3,0,6,3,0,1,1,1,2,5,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,5,9
24927,16,2,3,17,3,3,0,1,1,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,6,2
116040,4,2,0,15,8,3,0,1,1,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,4,8
146771,16,2,1,17,6,3,0,1,1,1,2,12,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,2,10
135566,15,2,3,0,6,3,0,1,0,1,2,36,2,3,2.0,0.0,0.0,2.0,0.0,0.0,16,1,9
72511,16,2,3,17,8,3,0,1,0,1,2,24,2,3,1.0,0.0,0.0,1.0,0.0,4.0,19,3,6
1031,16,10,1,14,10,3,4,1,1,1,0,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,4,1
51410,4,2,3,15,8,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,4,4
38968,4,2,1,10,2,3,0,1,0,1,2,36,2,3,1.0,0.0,0.0,1.0,0.0,2.0,23,7,3
54326,15,2,3,7,6,3,0,1,1,1,2,22,2,2,0.0,0.0,0.0,0.0,0.0,1.0,14,4,4
171542,16,2,1,10,8,3,0,1,0,1,2,36,3,4,2.0,0.0,0.0,0.0,2.0,2.0,2,6,11
6249,16,2,3,0,6,4,0,1,1,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,5,1
115147,16,2,3,17,2,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,14,4,8
111614,15,2,3,17,8,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,5.0,12,5,8
53289,4,2,1,7,11,3,0,1,1,0,2,12,2,2,0.0,0.0,0.0,0.0,0.0,1.0,23,2,4
82394,16,7,1,0,6,3,0,1,0,1,2,6,3,2,0.0,0.0,0.0,0.0,0.0,5.0,11,1,6
100088,16,2,3,11,8,3,0,1,1,1,0,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,1,7
93016,16,2,3,10,8,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,4,7
46379,4,7,3,10,8,3,6,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,4,4
152379,16,7,3,10,8,3,6,5,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,7,10
44765,16,2,3,10,8,3,6,1,0,1,2,17,2,3,1.0,0.0,0.0,1.0,0.0,1.0,15,4,4
175667,4,2,3,17,8,3,0,1,1,0,2,24,2,2,0.0,0.0,0.0,0.0,0.0,4.0,12,7,12
147888,16,2,1,15,10,3,0,1,1,1,2,23,2,2,0.0,0.0,0.0,0.0,0.0,4.0,19,4,10
51425,4,2,1,15,2,3,0,1,1,1,0,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,4,4
135665,16,2,1,17,6,3,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,23,2,9
29117,15,2,1,8,18,3,0,5,0,1,2,36,2,1,1.0,0.0,1.0,0.0,0.0,1.0,20,7,3
183439,16,2,1,9,6,3,0,1,0,1,2,18,2,3,1.0,0.0,0.0,1.0,0.0,1.0,23,3,12
188194,15,2,1,2,10,3,6,1,0,1,1,12,1,2,0.0,0.0,0.0,0.0,0.0,1.0,18,1,12
144003,15,2,3,15,2,3,0,1,0,1,2,18,2,4,1.0,0.0,0.0,0.0,1.0,1.0,16,2,10
19844,15,2,3,0,6,3,0,1,1,1,2,7,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,3,2
106727,16,2,3,0,8,3,0,5,1,1,1,6,2,2,0.0,0.0,0.0,0.0,0.0,3.0,16,1,8
179989,15,2,1,0,6,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,22,5,12
90338,16,2,4,8,6,3,0,5,0,1,0,17,2,3,1.0,0.0,0.0,1.0,0.0,1.0,18,6,7
98171,17,11,5,0,17,3,5,5,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,4.0,12,5,7
68981,16,2,3,10,8,3,0,1,1,1,1,26,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,5,5
44401,16,2,3,10,19,3,0,1,0,1,0,19,2,3,1.0,0.0,0.0,1.0,0.0,1.0,8,4,4
51209,16,2,3,15,10,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,15,5,4
157693,16,2,1,17,2,3,0,1,1,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,5.0,20,4,11
79248,16,2,3,15,5,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,5.0,16,6,6
93311,15,2,1,8,6,3,0,1,1,1,1,5,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,2,7
53372,16,2,3,15,8,3,0,1,1,1,2,12,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,5,4
159930,16,2,1,10,2,3,0,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,23,6,11
22480,4,2,3,17,8,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,15,6,2
185187,16,2,1,0,10,3,0,1,0,1,2,12,4,4,7.0,0.0,0.0,0.0,7.0,0.0,21,2,12
10743,4,2,3,10,2,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,4.0,12,4,1
8260,17,10,3,10,8,3,4,1,1,1,1,17,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,6,1
91892,16,2,1,17,8,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,21,2,7
82370,16,3,4,15,3,3,0,1,1,1,1,17,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,1,6
175088,16,2,1,17,6,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,5,6,12
109322,16,3,3,0,2,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,7,8
135857,16,2,3,0,1,3,0,5,0,1,2,26,2,2,0.0,0.0,0.0,0.0,0.0,4.0,14,2,9
80210,16,2,3,17,6,3,0,5,0,1,2,36,2,3,2.0,0.0,0.0,2.0,0.0,2.0,17,5,6
172697,16,2,1,17,8,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,1,12
147285,16,2,1,0,6,3,0,1,0,1,2,6,2,2,0.0,0.0,0.0,0.0,0.0,2.0,2,3,10
75507,15,2,3,17,2,3,0,1,1,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,4.0,7,4,6
22907,4,2,1,17,3,3,1,1,1,0,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,6,2
118593,16,2,3,10,8,3,0,1,0,1,2,17,4,4,3.0,0.0,0.0,0.0,3.0,4.0,11,7,8
181107,16,10,2,9,6,3,6,1,0,1,2,18,2,3,1.0,0.0,0.0,1.0,0.0,1.0,7,6,12
